Target,Source,Weight
47338701,1164918752774934528,"{""weight"":1}"
47338701,1218596758252552195,"{""weight"":1}"
47338701,204488460,"{""weight"":1}"
524557553,204488460,"{""weight"":2}"
2513973205,204488460,"{""weight"":1}"
47338701,15827727,"{""weight"":1}"
47338701,1609094347,"{""weight"":1}"
47338701,369095421,"{""weight"":1}"
47338701,167137696,"{""weight"":1}"
47338701,1386245617920401408,"{""weight"":2}"
86384661,1386245617920401408,"{""weight"":2}"
1170770038208565248,1386245617920401408,"{""weight"":2}"
47338701,3952363934,"{""weight"":1}"
47338701,968892402,"{""weight"":1}"
2352629420,968892402,"{""weight"":1}"
45848808,968892402,"{""weight"":1}"
47338701,312037303,"{""weight"":1}"
47338701,267966719,"{""weight"":1}"
47338701,73606743,"{""weight"":1}"
47338701,216889136,"{""weight"":1}"
47338701,374155276,"{""weight"":1}"
47338701,838462542,"{""weight"":2}"
47338701,342138959,"{""weight"":1}"
47338701,143107317,"{""weight"":1}"
47338701,26742720,"{""weight"":1}"
290162716,227043454,"{""weight"":1}"
290162716,868435476,"{""weight"":1}"
290162716,932975444,"{""weight"":1}"
290162716,988393705324199936,"{""weight"":1}"
2229187188,1056278872562356224,"{""weight"":1}"
2229187188,1184486462,"{""weight"":1}"
2229187188,277999060,"{""weight"":1}"
2229187188,1101228907041378310,"{""weight"":1}"
2229187188,358355410,"{""weight"":1}"
2229187188,627995940,"{""weight"":1}"
2229187188,49343893,"{""weight"":1}"
2229187188,89214032,"{""weight"":1}"
2229187188,56129549,"{""weight"":1}"
2229187188,2734901074,"{""weight"":1}"
2229187188,48097983,"{""weight"":1}"
2229187188,3905109262,"{""weight"":1}"
58319221,914279342548676609,"{""weight"":5}"
58319221,1428126896,"{""weight"":1}"
58319221,1423952253459877891,"{""weight"":1}"
58319221,2834844584,"{""weight"":6}"
58319221,1000417428961091584,"{""weight"":7}"
58319221,38081828,"{""weight"":1}"
58319221,2261907254,"{""weight"":2}"
58319221,128928750,"{""weight"":2}"
58319221,725344850414043136,"{""weight"":4}"
58319221,2213623135,"{""weight"":3}"
58319221,813425456909324289,"{""weight"":1}"
58319221,29935256,"{""weight"":3}"
58319221,1109076731028070400,"{""weight"":1}"
58319221,24042574,"{""weight"":1}"
58319221,56603141,"{""weight"":1}"
58319221,1369435459684884481,"{""weight"":2}"
58319221,1055519446817632256,"{""weight"":2}"
58319221,1058452748335792128,"{""weight"":1}"
58319221,1036065331423281152,"{""weight"":1}"
58319221,3635505735,"{""weight"":1}"
215632349,3635505735,"{""weight"":1}"
58319221,4763263992,"{""weight"":1}"
58319221,2523781549,"{""weight"":1}"
58319221,205404294,"{""weight"":1}"
58319221,1439376816809005056,"{""weight"":1}"
58319221,1198510648004694016,"{""weight"":1}"
58319221,989269963,"{""weight"":1}"
274507495,1386782615554953229,"{""weight"":10}"
274507495,1163650572,"{""weight"":6}"
274507495,1162280883316875264,"{""weight"":1}"
274507495,2515879086,"{""weight"":1}"
274507495,2340455210,"{""weight"":4}"
274507495,354552425,"{""weight"":3}"
274507495,53313796,"{""weight"":1}"
274507495,286320498,"{""weight"":4}"
274507495,27065764,"{""weight"":1}"
274507495,67044683,"{""weight"":1}"
274507495,244242483,"{""weight"":1}"
1707636642,244242483,"{""weight"":1}"
274507495,1343377520,"{""weight"":1}"
274507495,768617853138374656,"{""weight"":2}"
274507495,36446781,"{""weight"":1}"
274507495,909881034,"{""weight"":1}"
274507495,167424888,"{""weight"":1}"
274507495,2803772030,"{""weight"":1}"
274507495,2875818725,"{""weight"":2}"
274507495,2809579420,"{""weight"":1}"
524557553,2809579420,"{""weight"":1}"
274507495,915335994785792001,"{""weight"":1}"
274507495,1001630142651920384,"{""weight"":1}"
274507495,60371360,"{""weight"":1}"
274507495,701485721165684736,"{""weight"":2}"
274507495,34086707,"{""weight"":1}"
274507495,1172542784206757891,"{""weight"":1}"
274507495,3315869849,"{""weight"":1}"
274507495,173866824,"{""weight"":1}"
274507495,30679892,"{""weight"":1}"
52080359,30679892,"{""weight"":1}"
274507495,1433104422830100482,"{""weight"":1}"
417524720,1405315000227532804,"{""weight"":1}"
1707636642,1405315000227532804,"{""weight"":1}"
417524720,1208769931925319681,"{""weight"":1}"
2678072299,1208769931925319681,"{""weight"":1}"
19634262,1208769931925319681,"{""weight"":1}"
417524720,398063433,"{""weight"":1}"
417524720,24006570,"{""weight"":8}"
417524720,42284724,"{""weight"":2}"
417524720,403770456,"{""weight"":1}"
417524720,868647363342159872,"{""weight"":1}"
86384661,868647363342159872,"{""weight"":1}"
2352629420,868647363342159872,"{""weight"":1}"
417524720,1279646890561138688,"{""weight"":1}"
417524720,855077821248667649,"{""weight"":1}"
417524720,328857109,"{""weight"":4}"
417524720,1103976807651520512,"{""weight"":1}"
417524720,71665807,"{""weight"":1}"
159655782,71665807,"{""weight"":1}"
2352629420,71665807,"{""weight"":1}"
19634262,71665807,"{""weight"":1}"
417524720,66268665,"{""weight"":1}"
417524720,1445131045595189254,"{""weight"":5}"
417524720,419972588,"{""weight"":2}"
417524720,1031340716,"{""weight"":4}"
417524720,275002349,"{""weight"":1}"
417524720,404874684,"{""weight"":1}"
417524720,20172701,"{""weight"":1}"
417524720,861416960164286466,"{""weight"":1}"
417524720,896617911921594370,"{""weight"":1}"
417524720,1157339214343757831,"{""weight"":2}"
417524720,1601312785,"{""weight"":1}"
417524720,3450239837,"{""weight"":1}"
417524720,1381116951901114368,"{""weight"":1}"
417524720,246426805,"{""weight"":2}"
417524720,337948461,"{""weight"":1}"
417524720,194189860,"{""weight"":1}"
417524720,2810162272,"{""weight"":1}"
417524720,324026168,"{""weight"":1}"
417524720,2841398177,"{""weight"":1}"
417524720,1238510179718742024,"{""weight"":1}"
417524720,190745837,"{""weight"":1}"
417524720,377985720,"{""weight"":2}"
417524720,1240786129126936577,"{""weight"":1}"
417524720,3004162563,"{""weight"":1}"
417524720,368407265,"{""weight"":1}"
417524720,872468909588447232,"{""weight"":1}"
415774799,872468909588447232,"{""weight"":1}"
417524720,58806829,"{""weight"":1}"
417524720,1195188781147709440,"{""weight"":2}"
417524720,738099751585996801,"{""weight"":1}"
417524720,1209229842,"{""weight"":1}"
417524720,34953198,"{""weight"":1}"
86384661,34953198,"{""weight"":1}"
417524720,1016699198794854401,"{""weight"":1}"
1626700808,304203367,"{""weight"":1}"
1626700808,500393256,"{""weight"":1}"
415774799,171209642,"{""weight"":4}"
415774799,415774799,"{""weight"":1}"
415774799,55276113,"{""weight"":4}"
415774799,1145763823,"{""weight"":1}"
415774799,3827985089,"{""weight"":2}"
415774799,1149316040947576833,"{""weight"":1}"
159655782,1149316040947576833,"{""weight"":1}"
415774799,472212001,"{""weight"":1}"
415774799,20635755,"{""weight"":1}"
415774799,1234240387033661440,"{""weight"":1}"
415774799,1086224065,"{""weight"":1}"
415774799,1054951695359377414,"{""weight"":1}"
415774799,2981748737,"{""weight"":1}"
579377522,1467415686,"{""weight"":6}"
1707636642,1467415686,"{""weight"":1}"
1707636642,579377522,"{""weight"":1}"
579377522,3178310229,"{""weight"":10}"
579377522,883270158,"{""weight"":1}"
579377522,1401196094713958403,"{""weight"":1}"
45848808,1401196094713958403,"{""weight"":1}"
579377522,160667143,"{""weight"":1}"
579377522,958059691,"{""weight"":5}"
579377522,1517785830,"{""weight"":2}"
579377522,3817272275,"{""weight"":1}"
579377522,1173487902,"{""weight"":2}"
579377522,1350875772,"{""weight"":1}"
579377522,1759535042,"{""weight"":1}"
579377522,3956879655,"{""weight"":1}"
579377522,916458827087777793,"{""weight"":1}"
579377522,395523305,"{""weight"":1}"
579377522,2207862536,"{""weight"":1}"
2678072299,4635167687,"{""weight"":16}"
2678072299,1424796524723294215,"{""weight"":2}"
2678072299,1287165872,"{""weight"":1}"
2678072299,804025676626067459,"{""weight"":5}"
2678072299,898315524,"{""weight"":1}"
2678072299,3027131033,"{""weight"":2}"
2678072299,339724344,"{""weight"":1}"
2678072299,2846663385,"{""weight"":1}"
2678072299,90732175,"{""weight"":1}"
2678072299,210662301,"{""weight"":1}"
2678072299,123110855,"{""weight"":1}"
2678072299,3044664527,"{""weight"":1}"
2678072299,1381323946612637700,"{""weight"":1}"
2678072299,835869142288850944,"{""weight"":1}"
2678072299,932140800,"{""weight"":1}"
2678072299,217245691,"{""weight"":1}"
2678072299,911059664497971200,"{""weight"":2}"
2678072299,2422659372,"{""weight"":2}"
2678072299,1059637721071636480,"{""weight"":1}"
2678072299,727277222,"{""weight"":1}"
2678072299,1223858724386877442,"{""weight"":2}"
2678072299,1034295964582854656,"{""weight"":1}"
2678072299,78344028,"{""weight"":1}"
2678072299,728639050119303168,"{""weight"":1}"
2678072299,293271375,"{""weight"":1}"
32915303,2973514391,"{""weight"":1}"
32915303,277727063,"{""weight"":1}"
32915303,460377574,"{""weight"":1}"
32915303,102004865,"{""weight"":1}"
52080359,856540080009334784,"{""weight"":1}"
52080359,191089123,"{""weight"":1}"
52080359,21718940,"{""weight"":1}"
52080359,26181736,"{""weight"":1}"
52080359,500660249,"{""weight"":1}"
52080359,1339256127469449221,"{""weight"":1}"
52080359,32578044,"{""weight"":1}"
52080359,446586825,"{""weight"":1}"
245954929,263984652,"{""weight"":1}"
245954929,739833663353917440,"{""weight"":1}"
245954929,543634389,"{""weight"":1}"
245954929,803608603349422080,"{""weight"":1}"
245954929,3196494064,"{""weight"":2}"
245954929,18659109,"{""weight"":1}"
86384661,217548314,"{""weight"":1}"
86384661,20307719,"{""weight"":1}"
86384661,718267455815229444,"{""weight"":1}"
86384661,1304780117672161280,"{""weight"":1}"
86384661,16229679,"{""weight"":2}"
86384661,4393812736,"{""weight"":1}"
86384661,1000802060080762880,"{""weight"":1}"
86384661,1213809900435857408,"{""weight"":1}"
86384661,18076838,"{""weight"":1}"
86384661,1367785509146263555,"{""weight"":1}"
86384661,820744090631475200,"{""weight"":2}"
86384661,49656635,"{""weight"":2}"
86384661,73723099,"{""weight"":1}"
86384661,28553817,"{""weight"":1}"
86384661,405153459,"{""weight"":1}"
86384661,279623396,"{""weight"":1}"
86384661,568728759,"{""weight"":1}"
86384661,718395037,"{""weight"":1}"
86384661,1381876639,"{""weight"":1}"
2352629420,1381876639,"{""weight"":1}"
283226685,1381876639,"{""weight"":1}"
86384661,1514706787,"{""weight"":2}"
86384661,4831292559,"{""weight"":1}"
86384661,146147553,"{""weight"":6}"
86384661,1426385959088795653,"{""weight"":2}"
2352629420,1426385959088795653,"{""weight"":2}"
86384661,717842006576349184,"{""weight"":2}"
86384661,1733400792,"{""weight"":1}"
86384661,188738602,"{""weight"":2}"
45848808,188738602,"{""weight"":1}"
86384661,3225863993,"{""weight"":1}"
86384661,742829636,"{""weight"":1}"
86384661,3394611485,"{""weight"":2}"
86384661,16229199,"{""weight"":4}"
86384661,1382135452015210497,"{""weight"":1}"
86384661,1474351362,"{""weight"":1}"
2344419362,1474351362,"{""weight"":1}"
86384661,844204012798984194,"{""weight"":1}"
86384661,1121623072815992833,"{""weight"":1}"
86384661,161562952,"{""weight"":1}"
86384661,47956279,"{""weight"":1}"
86384661,137734273,"{""weight"":1}"
86384661,490440847,"{""weight"":1}"
86384661,21420314,"{""weight"":1}"
86384661,159960549,"{""weight"":1}"
86384661,1184831003266867205,"{""weight"":1}"
86384661,33748570,"{""weight"":1}"
86384661,900993517,"{""weight"":1}"
86384661,118952409,"{""weight"":1}"
86384661,9606552,"{""weight"":1}"
86384661,1928505918,"{""weight"":1}"
86384661,1200800036331966464,"{""weight"":2}"
1360838234,1200800036331966464,"{""weight"":2}"
86384661,21056196,"{""weight"":1}"
215632349,21056196,"{""weight"":1}"
86384661,256218654,"{""weight"":1}"
86384661,2416893024,"{""weight"":1}"
86384661,742194840792932353,"{""weight"":1}"
86384661,270681057,"{""weight"":1}"
86384661,1286722126024781830,"{""weight"":1}"
86384661,25206117,"{""weight"":1}"
3363252329,25206117,"{""weight"":1}"
283226685,25206117,"{""weight"":1}"
2242940071,25206117,"{""weight"":1}"
86384661,1399544098260979717,"{""weight"":1}"
86384661,69748811,"{""weight"":1}"
86384661,24980737,"{""weight"":1}"
86384661,1950362413,"{""weight"":2}"
86384661,1154768018804809728,"{""weight"":1}"
2513973205,1154768018804809728,"{""weight"":1}"
1170770038208565248,1154768018804809728,"{""weight"":1}"
1707636642,1154768018804809728,"{""weight"":1}"
86384661,1311733610,"{""weight"":2}"
86384661,225702191,"{""weight"":1}"
86384661,33426981,"{""weight"":1}"
86384661,2746778662,"{""weight"":1}"
86384661,241640955,"{""weight"":1}"
86384661,928978273626968064,"{""weight"":2}"
86384661,990062296943726592,"{""weight"":1}"
86384661,1393995874846613510,"{""weight"":1}"
29754743,904983531553775616,"{""weight"":1}"
29754743,3691095076,"{""weight"":1}"
29754743,17829189,"{""weight"":1}"
29754743,1406743252212994049,"{""weight"":2}"
2513973205,1406743252212994049,"{""weight"":3}"
29754743,1442076364501180423,"{""weight"":1}"
1144289639924207616,1442076364501180423,"{""weight"":4}"
1646334073,1442076364501180423,"{""weight"":1}"
29754743,609606631,"{""weight"":1}"
29754743,565410230,"{""weight"":1}"
29754743,633313449,"{""weight"":1}"
29754743,2937275517,"{""weight"":1}"
29754743,23469093,"{""weight"":1}"
29754743,18248641,"{""weight"":1}"
29754743,552414805,"{""weight"":1}"
29754743,745300643888300032,"{""weight"":1}"
29754743,948756511022600192,"{""weight"":1}"
29754743,48518723,"{""weight"":1}"
29754743,313021214,"{""weight"":1}"
29754743,4257281248,"{""weight"":1}"
29754743,1395386306071498768,"{""weight"":1}"
29754743,1141357614,"{""weight"":1}"
29754743,480908856,"{""weight"":1}"
29754743,127707268,"{""weight"":2}"
29754743,702921372599656448,"{""weight"":1}"
29754743,382786654,"{""weight"":1}"
29754743,92920967,"{""weight"":1}"
29754743,823593100908040193,"{""weight"":1}"
29754743,564376906,"{""weight"":2}"
1707636642,564376906,"{""weight"":1}"
29754743,1134331250842451969,"{""weight"":1}"
29754743,393195013,"{""weight"":1}"
29754743,3116281316,"{""weight"":1}"
29754743,1132435834257399810,"{""weight"":1}"
29754743,748620770037874688,"{""weight"":1}"
29754743,4879072019,"{""weight"":1}"
29754743,1395573282,"{""weight"":1}"
29754743,1267982563,"{""weight"":1}"
29754743,296907422,"{""weight"":1}"
29754743,277355379,"{""weight"":1}"
29754743,1384630948591902721,"{""weight"":1}"
29754743,1399195540093554688,"{""weight"":1}"
29754743,11211852,"{""weight"":1}"
29754743,776959799871303681,"{""weight"":1}"
29754743,349453445,"{""weight"":1}"
1707636642,349453445,"{""weight"":1}"
29754743,1869443246,"{""weight"":1}"
29754743,1150176744177045504,"{""weight"":1}"
29754743,1263841933090308102,"{""weight"":1}"
29754743,1375070580358152193,"{""weight"":1}"
29754743,1126937736122982401,"{""weight"":1}"
29754743,1179831200476794880,"{""weight"":1}"
29754743,1184773766,"{""weight"":1}"
29754743,1206708195118370817,"{""weight"":1}"
29754743,294405740,"{""weight"":1}"
29754743,731034620,"{""weight"":1}"
29754743,108710103,"{""weight"":1}"
29754743,5548282,"{""weight"":1}"
29754743,59936143,"{""weight"":1}"
29754743,1358117090268446721,"{""weight"":1}"
29754743,1058550589,"{""weight"":1}"
29754743,193706585,"{""weight"":1}"
29754743,62018616,"{""weight"":1}"
29754743,1445905244500676608,"{""weight"":1}"
29754743,14050532,"{""weight"":1}"
29754743,1613440789,"{""weight"":2}"
29754743,492909056,"{""weight"":1}"
29754743,777967966600175616,"{""weight"":1}"
29754743,1353479620646080516,"{""weight"":1}"
29754743,1259833261376901121,"{""weight"":1}"
29754743,1227962762233548800,"{""weight"":1}"
29754743,792395212136017920,"{""weight"":1}"
29754743,2591497068,"{""weight"":1}"
29754743,4017242955,"{""weight"":1}"
29754743,1298953062502014976,"{""weight"":2}"
29754743,322508230,"{""weight"":2}"
29754743,735291795764957186,"{""weight"":1}"
29754743,4295586803,"{""weight"":2}"
29754743,2610160608,"{""weight"":1}"
29754743,937787097120899073,"{""weight"":1}"
29754743,1348229244183322624,"{""weight"":1}"
29754743,1424634156496027656,"{""weight"":1}"
29754743,1168889689,"{""weight"":1}"
29754743,3151794084,"{""weight"":1}"
29754743,1017375667296591878,"{""weight"":1}"
29754743,1227472004384727046,"{""weight"":1}"
29754743,1347142239630225408,"{""weight"":1}"
29754743,131223451,"{""weight"":1}"
29754743,1165031734838276097,"{""weight"":1}"
29754743,2423963544,"{""weight"":1}"
29754743,1345723594752446465,"{""weight"":1}"
29754743,714086898,"{""weight"":1}"
29754743,308428507,"{""weight"":1}"
29754743,414543613,"{""weight"":1}"
29754743,2439917222,"{""weight"":1}"
29754743,2829326083,"{""weight"":1}"
29754743,1666873268,"{""weight"":1}"
29754743,132246530,"{""weight"":1}"
29754743,820826373916921856,"{""weight"":1}"
2344419362,820826373916921856,"{""weight"":2}"
29754743,2991444039,"{""weight"":1}"
29754743,316574958,"{""weight"":1}"
29754743,4676368926,"{""weight"":1}"
29754743,863394595228585987,"{""weight"":1}"
29754743,772426362485350400,"{""weight"":1}"
29754743,1108946653506002946,"{""weight"":1}"
29754743,1198658332073938944,"{""weight"":1}"
29754743,17686171,"{""weight"":1}"
29754743,1464864302,"{""weight"":1}"
29754743,424352276,"{""weight"":1}"
29754743,356528936,"{""weight"":1}"
29754743,1043500174247641088,"{""weight"":1}"
29754743,1272195427828297728,"{""weight"":1}"
29754743,2923548847,"{""weight"":1}"
29754743,703859798538780674,"{""weight"":1}"
29754743,1417485200486027272,"{""weight"":1}"
29754743,1345618132996509696,"{""weight"":1}"
29754743,888275165217406978,"{""weight"":1}"
29754743,886811694353264640,"{""weight"":1}"
29754743,3649639092,"{""weight"":1}"
29754743,705351206395207680,"{""weight"":1}"
29754743,1199298527710416896,"{""weight"":1}"
29754743,1161709863396958209,"{""weight"":1}"
29754743,1439897031380668416,"{""weight"":1}"
29754743,1410586984247029761,"{""weight"":1}"
29754743,2204603143,"{""weight"":1}"
29754743,775501047120953344,"{""weight"":1}"
29754743,857767183182684160,"{""weight"":1}"
29754743,2608278954,"{""weight"":1}"
29754743,1271686484320350209,"{""weight"":1}"
29754743,505441579,"{""weight"":1}"
29754743,1373635835355045898,"{""weight"":1}"
29754743,784113608414392323,"{""weight"":1}"
